School Name,State,Classification,StudentBody,SEVASize
Concordia,TX,TAPPS 3A,,1
Covenant,TX,TAPPS 3A,148,1
Dallas Lutheran,TX,TAPPS 3A,129,1
Faith Academy,TX,TAPPS 3A,,1
Faith West Academy,TX,TAPPS 3A,,1
Fellowship Academy,TX,TAPPS 3A,68,1
First Baptist,TX,TAPPS 3A,,1
Gainesville State,TX,TAPPS 3A,,1
Geneva,TX,TAPPS 3A,,1
Giddings State,TX,TAPPS 3A,,1
Grace Prep,TX,TAPPS 3A,,1
Heritage Christian,TX,TAPPS 3A,,1
Highlands,TX,TAPPS 3A,,1
John Paul II,TX,TAPPS 3A,,1
Khabele,TX,TAPPS 3A,,1
Lake Country Christian,TX,TAPPS 3A,,1
Legacy Christian Academy,TX,TAPPS 3A,,1
Logos Prep Academy,TX,TAPPS 3A,,1
Lubbock Christian,TX,TAPPS 3A,,1
Lutheran North,TX,TAPPS 3A,,1
McKinney Christian Academy,TX,TAPPS 3A,,1
Midland Classical Academy,TX,TAPPS 3A,,1
Our Lady of the Hills,TX,TAPPS 3A,,1
Ovilla Christian,TX,TAPPS 3A,,1
Round Rock Christian Academy,TX,TAPPS 3A,,1
San Jacinto Christian Academy,TX,TAPPS 3A,,1
San Juan Diego Catholic,TX,TAPPS 3A,,1
St. Gerard Catholic,TX,TAPPS 3A,,1
St. Joseph Catholic,TX,TAPPS 3A,,1
St. Thomas Episcopal,TX,TAPPS 3A,,1
Temple Christian,TX,TAPPS 3A,,1
Texas School for the Deaf,TX,TAPPS 3A,,1
The Woodlands Christian Academy,TX,TAPPS 3A,,1
Trinity,TX,TAPPS 3A,,1
Trinity Christian,TX,TAPPS 3A,,1
Vanguard College Prep,TX,TAPPS 3A,,1
Yavneh Academy,TX,TAPPS 3A,,1
All Saints Episcopal,TX,TAPPS 4A,,1
Brighter Horizons Academy,TX,TAPPS 4A,162,1
Brook Hill,TX,TAPPS 4A,200,1
Coram Deo Academy,TX,TAPPS 4A,194,1
Cornerstone Christian,TX,TAPPS 4A,39,1
Covenant Christian,TX,TAPPS 4A,184,1
Cypress Christian,TX,TAPPS 4A,212,1
Dallas Christian,TX,TAPPS 4A,39,1
Emery/Weiner,TX,TAPPS 4A,270,1
Fort Bend Christian Academy,TX,TAPPS 4A,232,1
Fort Worth Christian,TX,TAPPS 4A,246,1
Grace Community,TX,TAPPS 4A,299,1
Grapevine Faith Christian,TX,TAPPS 4A,,1
Holy Cross,TX,TAPPS 4A,,1
Hyde Park,TX,TAPPS 4A,,1
Incarnate Word Academy,TX,TAPPS 4A,,1
John Paul II,TX,TAPPS 4A,,1
Legacy Christian Academy,TX,TAPPS 4A,,1
Lutheran South Academy,TX,TAPPS 4A,,1
Midland Christian,TX,TAPPS 4A,,1
Northland Christian,TX,TAPPS 4A,,1
Pantego Christian,TX,TAPPS 4A,,1
Patterson Institute,TX,TAPPS 4A,,1
Prince of Peace,TX,TAPPS 4A,,1
Regents,TX,TAPPS 4A,,1
Reicher Catholic,TX,TAPPS 4A,,1
San Antonio Christian,TX,TAPPS 4A,,1
Savio,TX,TAPPS 4A,,1
Second Baptist,TX,TAPPS 4A,,1
Shelton,TX,TAPPS 4A,,1
Southwest Christian,TX,TAPPS 4A,,1
St. Augustine,TX,TAPPS 4A,,1
St. John XXIII,TX,TAPPS 4A,,1
St. Joseph,TX,TAPPS 4A,,1
St. Michael's,TX,TAPPS 4A,,1
TMI-Episcopal,TX,TAPPS 4A,,1
Trinity Christian,TX,TAPPS 4A,,1
Village,TX,TAPPS 4A,,1
Westbury Christian,TX,TAPPS 4A,,1
Antonian Prep,TX,TAPPS 5A,770,1
Awty International,TX,TAPPS 5A,365,1
Bishop Dunne,TX,TAPPS 5A,347,1
Bishop Gorman,TX,TAPPS 5A,238,1
Bishop Lynch,TX,TAPPS 5A,1095,1
Cathedral,TX,TAPPS 5A,484,1
Central Catholic,TX,TAPPS 5A,,1
Concordia Lutheran,TX,TAPPS 5A,440,1
John Paul II,TX,TAPPS 5A,638,1
Kelly Catholic,TX,TAPPS 5A,431,1
Liberty Christian,TX,TAPPS 5A,368,1
Nolan Catholic,TX,TAPPS 5A,959,1
Parish Episcopal,TX,TAPPS 5A,,1
Prestonwood Christian,TX,TAPPS 5A,,1
St. Anthony,TX,TAPPS 5A,,1
St. Joseph Academy,TX,TAPPS 5A,,1
St. Pius X,TX,TAPPS 5A,,1
St. Thomas Catholic,TX,TAPPS 5A,,1
Trinity Christian,TX,TAPPS 5A,,1
Chisholm Trail Academy,TX,TCAF 1,171,1
Christian Life Preparatory,TX,TCAF 1,,1
Dallas Academy,TX,TCAF 1,61,1
Hill,TX,TCAF 1,,1
Immanuel Christian,TX,TCAF 1,170,1
Inspired Vision,TX,TCAF 1,154,1
Lucas Christian Academy,TX,TCAF 1,109,1
Methodist Children's Home,TX,TCAF 1,,1
Nazarene Christian Academy,TX,TCAF 1,110,1
Newman International Academy,TX,TCAF 1,239,1
North Dallas Adventist Academy,TX,TCAF 1,92,1
Poetry Community Christian,TX,TCAF 1,65,1
Trinity Christian,TX,TCAF 1,51,1
UME Preparatory Academy,TX,TCAF 1,,1
Westlake Academy,TX,TCAF 1,,1
Wylie Prep Academy,TX,TCAF 1,,1
Azle Christian,TX,TCAF 2,27,1
Balch Springs Christian Academy,TX,TCAF 2,56,1
Community Christian,TX,TCAF 2,,1
"Cornerstone Christian Academy (McKinney, TX)",TX,TCAF 2,50,1
"Cornerstone Christian Academy (Granbury, TX)",TX,TCAF 2,39,1
Faustina Academy,TX,TCAF 2,,1
Flint Academy,TX,TCAF 2,30,1
Grace Christian Academy,TX,TCAF 2,7,1
Heritage Christian Academy,TX,TCAF 2,83,1
Huston Academy,TX,TCAF 2,74,1
Joshua Christian,TX,TCAF 2,25,1
Lakeland Christian Academy,TX,TCAF 2,,1
Lakewood Presbyterian,TX,TCAF 2,,1
Latter Rain Christian,TX,TCAF 2,,1
Parkview Christian,TX,TCAF 2,34,1
St. Paul's Prep,TX,TCAF 2,,1
Victory Baptist Academy,TX,TCAF 2,,1
Victory Christian Academy,TX,TCAF 2,,1
Weatherford Christian,TX,TCAF 2,,1
Agape Christian Academy,TX,TCAL 1A,,1
Annapolis Christian Academy,TX,TCAL 1A,58,1
Arlington Heights Christian,TX,TCAL 1A,,1
Central Christian Academy,TX,TCAL 1A,18,1
Christian Heritage,TX,TCAL 1A,36,1
Cornerstone Christian Academy,TX,TCAL 1A,39,1
Corpus Christi WINGS HomeSchool,TX,TCAL 1A,,1
East Texas Christian,TX,TCAL 1A,51,1
Embassy Academy,TX,TCAL 1A,,1
Faith Christian,TX,TCAL 1A,,1
Faith Triumphant Christian,TX,TCAL 1A,,1
Gospel Lighthouse Christian,TX,TCAL 1A,,1
Grace Academy,TX,TCAL 1A,,1
Grace Temple Christian Academy,TX,TCAL 1A,,1
Humble Christian,TX,TCAL 1A,78,1
Katy Christian Academy,TX,TCAL 1A,19,1
KOR Education School,TX,TCAL 1A,,1
Lighthouse Baptist Academy,TX,TCAL 1A,,1
Lighthouse Christian,TX,TCAL 1A,,1
Marshall Christian Academy,TX,TCAL 1A,19,1
Memorial Christian Academy,TX,TCAL 1A,,1
North Cities Christian Academy,TX,TCAL 1A,,1
Ridgewood Christian,TX,TCAL 1A,21,1
River City Christian,TX,TCAL 1A,,1
Salem Sayers Baptist Academy,TX,TCAL 1A,,1
Shady Acres Christian,TX,TCAL 1A,,1
Sherman Grayson Christian,TX,TCAL 1A,,1
Sherwood Christian Academy,TX,TCAL 1A,,1
Sterling Classical,TX,TCAL 1A,,1
Still Creek Christian,TX,TCAL 1A,,1
Sunnybrook Christian,TX,TCAL 1A,,1
Trinity Christian Academy,TX,TCAL 1A,,1
Val Verde Christian Academy,TX,TCAL 1A,,1
Westside Baptist Academy,TX,TCAL 1A,,1
Atonement Academy,TX,TCAL 2A,185,1
Brazos Inquiry & Creativity,TX,TCAL 2A,,1
El Paso HomeSchool,TX,TCAL 2A,,1
Fort Bend Chargers HomeSchool,TX,TCAL 2A,,1
"Harmony Science Academy (Beaumont, TX)",TX,TCAL 2A,,1
"Harmony Science Academy (Bryan, TX)",TX,TCAL 2A,,1
King's Academy,TX,TCAL 2A,32,1
Oaks Adventist Christian,TX,TCAL 2A,32,1
Phoenix Charter,TX,TCAL 2A,,1
Romeo Young Men's Innovation Prep Academy,TX,TCAL 2A,,1
School of the Woods,TX,TCAL 2A,89,1
Texas Christian,TX,TCAL 2A,57,1
Uplift Mighty Prep,TX,TCAL 2A,79,1
Clear Lake Christian School,TX,TCAL 3A,,1
Cristo Rey Jesuit,TX,TCAL 3A,269,1
Faith Christian,TX,TCAL 3A,,1
Harmony Science Academy,TX,TCAL 3A,371,1
KIPP Generations Collegiate,TX,TCAL 3A,433,1
KIPP Houston,TX,TCAL 3A,560,1
KIPP Northeast,TX,TCAL 3A,,1
KIPP Sunnyside,TX,TCAL 3A,,1
Mount Carmel Academy,TX,TCAL 3A,359,1
O'Connell,TX,TCAL 3A,94,1
Pro-Vision Academy,TX,TCAL 3A,,1
San Marcos Academy,TX,TCAL 3A,197,1
Victory Prep,TX,TCAL 3A,,1
Christian Life Center Academy,TX,TCAL Prep,21,1
Flower Mound HomeSchool,TX,TCAL Prep,,1
Prime Prep,TX,TCAL Prep,,1
Redemption Christian HomeSchool Academy,TX,TCAL Prep,,1
Athlos Leadership Academy,TX,TCSAAL,,1
Austin Achieve,TX,TCSAAL,,1
Austin Can Academy,TX,TCSAAL,391,1
Bastrop Tribe Consolidated,TX,TCSAAL,,1
Brune,TX,TCSAAL,,1
Dallas Can Academy,TX,TCSAAL,327,1
East Austin College Prep,TX,TCSAAL,,1
Founders Classical Academy,TX,TCSAAL,239,1
Girls & Boys Prep,TX,TCSAAL,,1
Harmony Nature & Athletics,TX,TCSAAL,230,1
Harmony School of Advancement,TX,TCSAAL,,1
"Harmony Science Academy (San Antonio, TX)",TX,TCSAAL,276,1
"Harmony Science Academy (Houston, TX)",TX,TCSAAL,562,1
Hope Academy,TX,TCSAAL,28,1
Jamie's House Charter,TX,TCSAAL,53,1
Keystone,TX,TCSAAL,134,1
KIPP Academy,TX,TCSAAL,,1
KIPP Austin Collegiate,TX,TCSAAL,480,1
Meridian,TX,TCSAAL,,1
San Antonio Can,TX,TCSAAL,,1
San Antonio NOVA,TX,TCSAAL,,1
Southern Prep,TX,TCSAAL,,1
Southwest Prep Northeast,TX,TCSAAL,,1
Southwest Prep Northwest,TX,TCSAAL,,1
Southwest Prep Southeast,TX,TCSAAL,,1
Yes College Prep East End,TX,TCSAAL,,1
Yes College Prep Gulfton,TX,TCSAAL,,1
Yes College Prep North Central,TX,TCSAAL,,1
Yes College Prep North Forest,TX,TCSAAL,,1
Yes College Prep Southwest,TX,TCSAAL,,1
YES Prep Brays Oaks,TX,TCSAAL,,1
Altamont,UT,1A,275,200
Ashcreek Ranch Academy,UT,1A,,200
Bryce Valley,UT,1A,131,200
Diamond Ranch Academy,UT,1A,145,200
Duchesne,UT,1A,349,200
Dugway,UT,1A,65,200
Escalante,UT,1A,71,200
EskDale,UT,1A,17,200
Green River,UT,1A,102,200
Intermountain Christian,UT,1A,253,200
Lake Powell,UT,1A,,200
Manila,UT,1A,94,200
Merit College Preparatory Academy,UT,1A,282,200
Milford,UT,1A,194,200
Monticello,UT,1A,,200
Monument Valley,UT,1A,,200
Mount Vernon,UT,1A,,200
Navajo Mountain,UT,1A,,200
Oakley,UT,1A,,200
Panguitch,UT,1A,,200
Parowan,UT,1A,,200
Pinnacle,UT,1A,,200
Piute,UT,1A,,200
Rich,UT,1A,,200
St. Joseph,UT,1A,,200
Tabiona,UT,1A,,200
Telos,UT,1A,,200
Tintic,UT,1A,,200
Utah School for the Deaf & Blind,UT,1A,,200
Valley,UT,1A,,200
Water Canyon,UT,1A,,200
Wayne,UT,1A,,200
Wendover,UT,1A,,200
West Desert,UT,1A,,200
West Ridge Academy,UT,1A,,200
Whitehorse,UT,1A,,200
American International,UT,2A,,500
American Leadership Academy,UT,2A,,500
American Prep,UT,2A,,500
Beaver,UT,2A,480,500
Delta,UT,2A,549,500
Emery,UT,2A,424,500
Enterprise,UT,2A,415,500
Grand County,UT,2A,466,500
Gunnison Valley,UT,2A,337,500
Kanab,UT,2A,250,500
Layton Christian Academy,UT,2A,,500
Maeser Prep Academy,UT,2A,,500
Manti,UT,2A,596,500
Millard,UT,2A,321,500
North Sevier,UT,2A,319,500
North Summit,UT,2A,292,500
Providence Hall,UT,2A,,500
Rockwell,UT,2A,,500
Rowland Hall-St. Marks,UT,2A,,500
San Juan,UT,2A,,500
South Sevier,UT,2A,442,500
South Summit,UT,2A,433,500
Summit Academy,UT,2A,,500
Wasatch Academy,UT,2A,285,500
Waterford,UT,2A,,500
Bear River,UT,3A,915,1100
Ben Lomond,UT,3A,1218,1100
Canyon View,UT,3A,1054,1100
Carbon,UT,3A,555,1100
Cedar City,UT,3A,1117,1100
Desert Hills,UT,3A,1171,1100
Dixie,UT,3A,1106,1100
Grantsville,UT,3A,756,1100
Hurricane,UT,3A,874,1100
Juab,UT,3A,693,1100
Juan Diego Catholic,UT,3A,814,1100
Logan,UT,3A,1664,1100
Morgan,UT,3A,800,1100
North Sanpete,UT,3A,629,1100
Park City,UT,3A,1114,1100
Pine View,UT,3A,999,1100
Richfield,UT,3A,643,1100
Snow Canyon,UT,3A,1142,1100
Stansbury,UT,3A,1602,1100
Tooele,UT,3A,1503,1100
Union,UT,3A,,1100
Alta,UT,4A,1835,1600
Bonneville,UT,4A,1423,1600
Bonneville,UT,4A,1423,1600
Box Elder,UT,4A,1378,1600
Corner Canyon,UT,4A,1810,1600
Cyprus,UT,4A,1656,1600
East,UT,4A,1915,1600
Highland,UT,4A,1570,1600
Hillcrest,UT,4A,2306,1600
Judge Memorial,UT,4A,730,1600
Kearns,UT,4A,1553,1600
Maple Mountain,UT,4A,1270,1600
Mountain View,UT,4A,1305,1600
Murray,UT,4A,1434,1600
Ogden,UT,4A,1296,1600
Olympus,UT,4A,1296,1600
Orem,UT,4A,1186,1600
Payson,UT,4A,1215,1600
Provo,UT,4A,1855,1600
Salem Hills,UT,4A,1266,1600
Skyline,UT,4A,1446,1600
Spanish Fork,UT,4A,1233,1600
Springville,UT,4A,1393,1600
Timpanogos,UT,4A,,1600
Timpview,UT,4A,,1600
Uintah,UT,4A,,1600
Wasatch,UT,4A,,1600
Woods Cross,UT,4A,,1600
American Fork,UT,5A,2113,2200
Bingham,UT,5A,2380,2200
Brighton,UT,5A,2087,2200
Clearfield,UT,5A,1736,2200
Copper Hills,UT,5A,2520,2200
Cottonwood,UT,5A,1544,2200
Davis,UT,5A,2364,2200
Fremont,UT,5A,1886,2200
Granger,UT,5A,2884,2200
Herriman,UT,5A,2397,2200
Hunter,UT,5A,2124,2200
Jordan,UT,5A,2195,2200
Layton,UT,5A,1777,2200
Lehi,UT,5A,2248,2200
Lone Peak,UT,5A,2358,2200
Mountain Crest,UT,5A,1745,2200
Northridge,UT,5A,1746,2200
Pleasant Grove,UT,5A,1964,2200
Riverton,UT,5A,2104,2200
Roy,UT,5A,1659,2200
Sky View,UT,5A,,2200
Syracuse,UT,5A,1999,2200
Taylorsville,UT,5A,,2200
Viewmont,UT,5A,,2200
Weber,UT,5A,,2200
West,UT,5A,,2200
West Jordan,UT,5A,,2200
Westlake,UT,5A,,2200
Bellows Free Academy,VT,Division 1,1030,1000
Brattleboro,VT,Division 1,823,1000
Burlington,VT,Division 1,1066,1000
Burr & Burton,VT,Division 1,672,1000
Champlain Valley Union,VT,Division 1,1247,1000
Colchester,VT,Division 1,713,1000
Essex,VT,Division 1,1285,1000
Middlebury,VT,Division 1,585,1000
Missisquoi Valley,VT,Division 1,567,1000
Mount Anthony,VT,Division 1,,1000
Mt. Mansfield,VT,Division 1,,1000
North Country Union,VT,Division 1,835,1000
Rice Memorial,VT,Division 1,,1000
Rutland,VT,Division 1,,1000
South Burlington,VT,Division 1,,1000
Spaulding,VT,Division 1,,1000
St. Johnsbury Academy,VT,Division 1,,1000
Bellows Falls,VT,Division 2,339,600
Enosburg Falls,VT,Division 2,240,600
Fair Haven,VT,Division 2,434,600
Hartford,VT,Division 2,558,600
Harwood,VT,Division 2,542,600
Lamoille,VT,Division 2,553,600
Lyndon Institute,VT,Division 2,589,600
Mill River,VT,Division 2,522,600
Milton,VT,Division 2,524,600
Montpelier,VT,Division 2,283,600
Mt. Abraham,VT,Division 2,,600
Mt. St. Joseph Academy,VT,Division 2,,600
Otter Valley,VT,Division 2,,600
Springfield,VT,Division 2,,600
U-32,VT,Division 2,,600
Vergennes,VT,Division 2,,600
Woodstock,VT,Division 2,,600
Bellows Free Academy,VT,Division 3,1030,400
Green Mountain,VT,Division 3,432,400
Hazen,VT,Division 3,245,400
Lake Region,VT,Division 3,346,400
Leland & Gray,VT,Division 3,241,400
Northfield,VT,Division 3,176,400
Oxbow,VT,Division 3,260,400
Peoples Academy,VT,Division 3,250,400
Poultney,VT,Division 3,149,400
Randolph,VT,Division 3,297,400
Stowe,VT,Division 3,,400
Thetford Academy,VT,Division 3,,400
Twin Valley,VT,Division 3,,400
Williamstown,VT,Division 3,,400
Windsor,VT,Division 3,,400
Winooski,VT,Division 3,,400
Arlington Memorial,VT,Division 4,125,100
Black River,VT,Division 4,121,100
Blue Mountain,VT,Division 4,132,100
Cabot,VT,Division 4,56,100
Chelsea,VT,Division 4,,100
Concord,VT,Division 4,67,100
Craftsbury Academy,VT,Division 4,52,100
Danville,VT,Division 4,110,100
Mid Vermont Christian,VT,Division 4,30,100
Proctor,VT,Division 4,90,100
Richford,VT,Division 4,150,100
Rochester,VT,Division 4,,100
Sharon Academy,VT,Division 4,,100
South Royalton,VT,Division 4,,100
Trinity Baptist,VT,Division 4,,100
Twinfield,VT,Division 4,,100
United Christian Academy,VT,Division 4,,100
Vermont Commons,VT,Division 4,,100
Websterville Baptist,VT,Division 4,,100
West Rutland,VT,Division 4,,100
Whitcomb,VT,Division 4,,100
Altavista Combined School,VA,1A,403,400
Appomattox Regional Governor's Arts & Tech,VA,1A,,400
Auburn,VA,1A,388,400
Bath County,VA,1A,203,400
Bland-Rocky Gap,VA,1A,152,400
Burton,VA,1A,247,400
Campbell,VA,1A,289,400
Castlewood,VA,1A,319,400
Charles City,VA,1A,233,400
Chesterfield Community,VA,1A,262,400
Chilhowie,VA,1A,455,400
Chincoteague,VA,1A,,400
Colonial Beach,VA,1A,,400
Council,VA,1A,,400
Covington,VA,1A,,400
Craig County,VA,1A,,400
Cumberland,VA,1A,,400
Eastern Montgomery,VA,1A,,400
Eastside [Coeburn/St. Paul],VA,1A,,400
Essex,VA,1A,,400
Fort Chiswell,VA,1A,,400
Franklin,VA,1A,,400
Galax,VA,1A,,400
Galileo,VA,1A,,400
Henry,VA,1A,,400
Highland,VA,1A,,400
Holston,VA,1A,,400
Honaker,VA,1A,,400
Hurley,VA,1A,,400
Jackson,VA,1A,,400
King & Queen Central,VA,1A,,400
Lancaster,VA,1A,,400
Lunenburg Central,VA,1A,,400
Luray,VA,1A,,400
Mathews,VA,1A,,400
McCluer,VA,1A,,400
Middlesex,VA,1A,,400
Narrows,VA,1A,,400
Northampton,VA,1A,,400
Northumberland,VA,1A,,400
Northwood,VA,1A,,400
Radford,VA,1A,,400
Rappahannock,VA,1A,,400
Rappahannock County,VA,1A,,400
Riverheads,VA,1A,,400
Rural Retreat,VA,1A,,400
Rye Cove,VA,1A,,400
Surry County,VA,1A,,400
Sussex Central,VA,1A,,400
Thomas Walker,VA,1A,,400
Twin Springs,VA,1A,,400
Twin Valley,VA,1A,,400
West Point,VA,1A,,400
Windsor,VA,1A,,400
Wythe,VA,1A,,400
Amelia County,VA,2A,564,700
Appomattox County,VA,2A,727,700
Arcadia,VA,2A,579,700
Battle,VA,2A,618,700
Bluestone,VA,2A,635,700
Brunswick,VA,2A,606,700
Bruton,VA,2A,585,700
Buckingham,VA,2A,621,700
Buffalo Gap,VA,2A,538,700
Central,VA,2A,776,700
Central [Kelly/Pound],VA,2A,,700
Chatham,VA,2A,659,700
Clarke County,VA,2A,,700
Dan River,VA,2A,,700
East Rockingham,VA,2A,,700
Floyd County,VA,2A,,700
Gate City,VA,2A,,700
Giles,VA,2A,,700
Glenvar,VA,2A,,700
Goochland,VA,2A,,700
Graham,VA,2A,,700
Grayson County,VA,2A,,700
Greensville County,VA,2A,,700
Gretna,VA,2A,,700
Grundy,VA,2A,,700
James River,VA,2A,,700
King William,VA,2A,,700
Lebanon,VA,2A,,700
"Lee (Staunton, VA)",VA,2A,,700
"Lee (Jonesville, VA)",VA,2A,,700
Madison County,VA,2A,,700
Marion,VA,2A,,700
Martinsville,VA,2A,,700
Mason,VA,2A,,700
Nandua,VA,2A,,700
Nelson County,VA,2A,,700
Nottoway,VA,2A,,700
Page County,VA,2A,,700
Prince Edward County,VA,2A,,700
Randolph-Henry,VA,2A,,700
Richlands,VA,2A,,700
Ridgeview,VA,2A,,700
Strasburg,VA,2A,,700
Stuarts Draft,VA,2A,,700
Tazewell,VA,2A,,700
Union [Appalachia/Powell Valley],VA,2A,,700
Virginia,VA,2A,,700
Walker Governor's,VA,2A,,700
Washington & Lee,VA,2A,,700
Wilson Memorial,VA,2A,,700
Abingdon,VA,3A,868,1100
Alleghany,VA,3A,851,1100
Armstrong,VA,3A,967,1100
Blacksburg,VA,3A,1139,1100
Brentsville District,VA,3A,941,1100
Broadway,VA,3A,1016,1100
Brookville,VA,3A,982,1100
Cave Spring,VA,3A,956,1100
Christiansburg,VA,3A,1096,1100
Colonial Heights,VA,3A,922,1100
Culpeper County,VA,3A,,1100
Fluvanna County,VA,3A,,1100
Fort Defiance,VA,3A,,1100
Heritage,VA,3A,,1100
Hidden Valley,VA,3A,,1100
Hopewell,VA,3A,,1100
James Monroe,VA,3A,,1100
Lakeland,VA,3A,,1100
Liberty,VA,3A,,1100
Lord Botetourt,VA,3A,,1100
Magna Vista,VA,3A,,1100
Manassas Park,VA,3A,,1100
Marshall,VA,3A,,1100
Monroe,VA,3A,,1100
Monticello,VA,3A,,1100
New Kent,VA,3A,,1100
Norcom,VA,3A,,1100
Northside,VA,3A,,1100
Park View,VA,3A,,1100
Patrick County,VA,3A,,1100
Petersburg,VA,3A,,1100
Phoebus,VA,3A,,1100
Poquoson,VA,3A,,1100
Riverside,VA,3A,,1100
Rockbridge County,VA,3A,,1100
Rustburg,VA,3A,,1100
Skyline,VA,3A,,1100
Southampton,VA,3A,,1100
Spotswood,VA,3A,,1100
Spotsylvania,VA,3A,,1100
Staunton River,VA,3A,,1100
Tabb,VA,3A,,1100
Thomas Jefferson,VA,3A,,1100
Tunstall,VA,3A,,1100
Turner Ashby,VA,3A,,1100
Warhill,VA,3A,,1100
Warren County,VA,3A,,1100
Washington,VA,3A,,1100
Waynesboro,VA,3A,,1100
Western Albemarle,VA,3A,,1100
Wythe,VA,3A,,1100
York,VA,3A,,1100
Amherst County,VA,4A,1346,1400
Bassett,VA,4A,1171,1400
Byrd,VA,4A,1174,1400
Caroline,VA,4A,1181,1400
Carroll County,VA,4A,1183,1400
Champe,VA,4A,960,1400
Chancellor,VA,4A,1347,1400
Charlottesville,VA,4A,1203,1400
Churchland,VA,4A,1392,1400
Courtland,VA,4A,1196,1400
Deep Creek,VA,4A,,1400
Denbigh,VA,4A,,1400
Dinwiddie,VA,4A,,1400
Dominion,VA,4A,,1400
Eastern View,VA,4A,,1400
Fauquier,VA,4A,,1400
Fleming,VA,4A,,1400
Freedom,VA,4A,,1400
George Washington,VA,4A,,1400
Glass,VA,4A,,1400
Grafton,VA,4A,,1400
Great Bridge,VA,4A,,1400
Handley,VA,4A,,1400
Hanover,VA,4A,,1400
Harrisonburg,VA,4A,,1400
"Heritage (Leesburg, VA)",VA,4A,,1400
"Heritage (Newport News, VA)",VA,4A,,1400
Huguenot,VA,4A,,1400
Jamestown,VA,4A,,1400
Jefferson Forest,VA,4A,,1400
Kettle Run,VA,4A,,1400
King George,VA,4A,,1400
King's Fork,VA,4A,,1400
Lafayette,VA,4A,,1400
Lake Taylor,VA,4A,,1400
Liberty,VA,4A,,1400
Liberty Christian,VA,4A,,1400
Loudoun County,VA,4A,,1400
Loudoun Valley,VA,4A,,1400
Louisa County,VA,4A,,1400
Midlothian,VA,4A,,1400
Millbrook,VA,4A,,1400
Monacan,VA,4A,,1400
Park View,VA,4A,,1400
Powhatan,VA,4A,,1400
Pulaski County,VA,4A,,1400
Salem,VA,4A,,1400
Sherando,VA,4A,,1400
Smithfield,VA,4A,,1400
Wilson,VA,4A,,1400
Wood,VA,4A,,1400
Woodgrove,VA,4A,,1400
Albemarle,VA,5A,1868,2000
Atlee,VA,5A,1638,2000
Bethel,VA,5A,1831,2000
Bird,VA,5A,1853,2000
Briar Woods,VA,5A,2157,2000
Broad Run,VA,5A,1875,2000
Brooke Point,VA,5A,1732,2000
Deep Run,VA,5A,1602,2000
Edison,VA,5A,1809,2000
Falls Church,VA,5A,1703,2000
Freeman,VA,5A,,2000
Glen Allen,VA,5A,,2000
Gloucester,VA,5A,,2000
Godwin,VA,5A,,2000
Green Run,VA,5A,,2000
Halifax County,VA,5A,,2000
Hampton,VA,5A,,2000
Henrico,VA,5A,,2000
"Henry (Roanoke, VA)",VA,5A,,2000
"Henry (Ashland, VA)",VA,5A,,2000
Hermitage,VA,5A,,2000
Hickory,VA,5A,,2000
Highland Springs,VA,5A,,2000
Indian River,VA,5A,,2000
Jefferson,VA,5A,,2000
Kecoughtan,VA,5A,,2000
Kempsville,VA,5A,,2000
Lee,VA,5A,,2000
Lee-Davis,VA,5A,,2000
Marshall,VA,5A,,2000
Massaponax,VA,5A,,2000
Matoaca,VA,5A,,2000
Maury,VA,5A,,2000
Meadowbrook,VA,5A,,2000
Menchville,VA,5A,,2000
Mountain View,VA,5A,,2000
Nansemond River,VA,5A,,2000
North Stafford,VA,5A,,2000
Norview,VA,5A,,2000
Orange County,VA,5A,,2000
Potomac,VA,5A,,2000
Potomac Falls,VA,5A,,2000
Prince George,VA,5A,,2000
Princess Anne,VA,5A,,2000
Salem,VA,5A,,2000
Stafford,VA,5A,,2000
Stone Bridge,VA,5A,,2000
Stuart,VA,5A,,2000
Tucker,VA,5A,,2000
Tuscarora,VA,5A,,2000
Varina,VA,5A,,2000
Wakefield,VA,5A,,2000
Warwick,VA,5A,,2000
Annandale,VA,6A,2312,2400
Battlefield,VA,6A,2502,2400
Bayside,VA,6A,1903,2400
Centreville,VA,6A,2422,2400
Chantilly,VA,6A,2720,2400
Clover Hill,VA,6A,1885,2400
Colonial Forge,VA,6A,1974,2400
Cosby,VA,6A,2068,2400
Cox,VA,6A,1945,2400
Dale,VA,6A,2314,2400
Fairfax,VA,6A,,2400
First Colonial,VA,6A,,2400
Forest Park,VA,6A,,2400
Franklin County,VA,6A,,2400
Freedom,VA,6A,,2400
Gar-Field,VA,6A,,2400
Granby,VA,6A,,2400
Grassfield,VA,6A,,2400
Hayfield,VA,6A,,2400
Herndon,VA,6A,,2400
Hylton,VA,6A,,2400
James River,VA,6A,,2400
Kellam,VA,6A,,2400
Lake Braddock,VA,6A,,2400
Landstown,VA,6A,,2400
Langley,VA,6A,,2400
Madison,VA,6A,,2400
Manchester,VA,6A,,2400
McLean,VA,6A,,2400
Mount Vernon,VA,6A,,2400
Oakton,VA,6A,,2400
Ocean Lakes,VA,6A,,2400
Osbourn,VA,6A,,2400
Osbourn Park,VA,6A,,2400
Oscar Smith,VA,6A,,2400
Patriot,VA,6A,,2400
Riverbend,VA,6A,,2400
Robinson,VA,6A,,2400
South County,VA,6A,,2400
South Lakes,VA,6A,,2400
Stonewall Jackson,VA,6A,,2400
T.C. Williams,VA,6A,,2400
Tallwood,VA,6A,,2400
